id,Year,Name,Position,HeightFeet,HeightInches,Weight,Arms,Hands,FortyYD,TwentyYD,TenYD,TwentySS,ThreeCone,Vertical,Broad,Bench,Round,College,Pick,PickRound,PickTotal,FirstName,LastName,HeightInchesTotal,Wonderlic
9222,2013,B.W. Webb,CB,5,10,184,30.25,9.375,4.51,0,1.49,3.84,6.82,40.5,132,14,4,William & Mary,17(114),17,114,B.W.,Webb,70,0
9245,2013,Tharold Simon,CB,6,2,202,32.75,8.75,4.51,0,1.57,0,0,34,128,9,5,LSU,5(138),5,138,Tharold,Simon,74,0
9247,2013,Will Davis,CB,5,11,186,31.5,9,4.51,0,1.56,4.02,6.52,35.5,127,16,3,Utah State,31(93),31,93,Will,Davis,71,0
9513,2012,Marquis Maze,WR,5,8,186,29.75,9,4.51,0,0,0,0,33,112,0,0,,,0,0,Marquis,Maze,68,0
9541,2012,Dre Kirkpatrick,CB,6,1,186,30.625,9.5,4.51,0,0,0,0,35,120,0,1,Alabama,17(17),17,17,Dre,Kirkpatrick,73,0
9732,2011,Jake Locker,QB,6,3,231,31.625,9.625,4.51,0,0,4.12,0,35,115,0,1,Washington,8(8),8,8,Jake,Locker,75,20
9766,2011,Bilal Powell,RB,5,11,207,30.875,8.75,4.51,2.64,1.53,0,0,0,0,18,4,Louisville,29(126),29,126,Bilal,Powell,71,0
9780,2011,Jeron Johnson,SS,5,10,212,31.125,9,4.51,0,0,0,0,0,0,23,0,,,0,0,Jeron,Johnson,70,0
9817,2011,Andre Holmes,WR,6,4,210,34,8.625,4.51,0,0,4.31,6.69,35,130,11,0,,,0,0,Andre,Holmes,76,0
9823,2011,Greg Little,WR,6,3,231,33.25,9.125,4.51,0,0,4.21,6.8,40.5,129,27,2,North Carolina,27(59),27,59,Greg,Little,75,0
9838,2011,Owen Spencer,WR,6,2,195,33.375,9.5,4.51,2.55,1.54,4.18,6.86,37.5,125,6,0,,,0,0,Owen,Spencer,74,0
9844,2011,Curtis Brown,CB,6,1,185,32.25,9.5,4.51,0,0,4,0,39.5,128,10,3,Texas,31(95),31,95,Curtis,Brown,73,0
9927,2010,Jon Amaya,FS,6,1,203,31.25,8.25,4.51,0,0,0,0,28,118,8,0,,,0,0,Jon,Amaya,73,0
9929,2010,Morgan Burnett,FS,6,2,209,31.75,9,4.51,0,0,0,0,0,0,16,3,Georgia Tech,7(71),7,71,Morgan,Burnett,74,0
10079,2010,Reshad Jones,SS,6,1,214,32,9,4.51,0,0,4.54,0,39.5,118,24,5,Georgia,32(163),32,163,Reshad,Jones,73,0
10126,2010,Jared Perry,WR,6,1,178,32,9,4.51,0,0,4.39,6.75,33.5,121,11,0,,,0,0,Jared,Perry,73,0
10155,2010,Trevard Lindley,CB,5,11,183,32.625,10.125,4.51,0,0,4.27,0,38.5,116,9,4,Kentucky,7(105),7,105,Trevard,Lindley,71,0
10161,2009,Captain Munnerlyn,CB,5,9,182,0,0,4.51,0,0,4.2,0,37.5,121,19,7,South Carolina,7(216),7,216,Captain,Munnerlyn,69,0
10233,2009,Marcus McClinton,FS,6,1,210,0,0,4.51,0,0,4.22,0,37,120,16,0,,,0,0,Marcus,McClinton,73,0
10369,2009,Javarris Williams,RB,5,10,223,0,0,4.51,0,0,0,0,33.5,116,25,7,Tennessee State,3(212),3,212,Javarris,Williams,70,0
10415,2009,Hakeem Nicks,WR,6,1,212,33.5,10.5,4.51,0,0,0,0,36,0,0,1,North Carolina,29(29),29,29,Hakeem,Nicks,73,11
10417,2009,Darius Passmore,WR,6,1,188,33,8.875,4.51,0,0,0,0,33.5,0,0,0,,,0,0,Darius,Passmore,73,0
10427,2009,Jerraud Powers,CB,5,9,188,0,0,4.51,0,0,4.08,0,36.5,122,15,3,Auburn,28(92),28,92,Jerraud,Powers,69,0
10433,2009,Malcolm Jenkins,CB,6,1,204,0,0,4.51,0,0,4.08,0,33,124,15,1,Ohio State,14(14),14,14,Malcolm,Jenkins,73,0
10435,2009,Ryan Mouton,CB,5,9,187,0,0,4.51,0,0,0,0,39.5,129,18,3,Hawaii,30(94),30,94,Ryan,Mouton,69,0
10506,2008,Nehemiah Warrick,FS,6,1,211,0,0,4.51,0,0,4.09,0,29.5,119,16,0,,,0,0,Nehemiah,Warrick,73,0
10536,2008,Cliff Avril,OLB,6,3,253,0,0,4.51,0,0,4.51,0,32.5,117,27,3,Purdue,29(92),29,92,Cliff,Avril,75,0
10559,2008,Wesley Woodyard,OLB,6,1,227,0,0,4.51,0,0,4.25,0,30,118,0,0,,,0,0,Wesley,Woodyard,73,0
10601,2008,Thomas Brown,RB,5,9,204,0,0,4.51,0,0,0,0,36,128,25,6,Georgia,6(172),6,172,Thomas,Brown,69,0
10660,2008,Harry Douglas,WR,5,11,176,0,0,4.51,0,0,4.12,0,31,120,0,3,Louisville,21(84),21,84,Harry,Douglas,71,0
10678,2008,Jordy Nelson,WR,6,3,217,32.5,10,4.51,2.59,1.5,4.35,7.03,31,123,0,2,Kansas State,5(36),5,36,Jordy,Nelson,75,0
10685,2008,Marcus Smith,WR,6,2,221,0,0,4.51,0,0,4.42,0,26.5,111,20,4,New Mexico,7(106),7,106,Marcus,Smith,74,11
10706,2008,Trae Williams,CB,5,9,193,0,0,4.51,0,0,0,0,29.5,110,0,5,South Florida,24(159),24,159,Trae,Williams,69,0
10771,2007,Gerald Alexander,FS,6,1,210,0,0,4.51,0,0,4.21,0,41,124,15,2,Boise State,29(61),29,61,Gerald,Alexander,73,0
10773,2007,Josh Gattis,FS,6,1,206,0,0,4.51,0,0,4.27,0,34.5,121,22,5,Wake Forest,13(150),13,150,Josh,Gattis,73,0
10791,2007,Justin Durant,ILB,6,1,230,0,0,4.51,0,0,4.09,0,36,121,25,2,Hampton,16(48),16,48,Justin,Durant,73,0
10801,2007,Patrick Willis,ILB,6,1,242,0,0,4.51,0,0,4.46,0,39,119,22,1,Mississippi,11(11),11,11,Patrick,Willis,73,0
10840,2007,Tim Shaw,OLB,6,2,236,0,0,4.51,0,0,4.12,0,36.5,116,26,5,Penn State,27(164),27,164,Tim,Shaw,74,0
10926,2007,Greg Olsen,TE,6,6,254,0,0,4.51,0,0,4.48,0,35.5,114,23,1,Miami (FL),31(31),31,31,Greg,Olsen,78,0
10933,2007,Dwayne Bowe,WR,6,2,221,33.625,9.875,4.51,2.65,1.53,4.35,6.81,33,125,0,1,LSU,23(23),23,23,Dwayne,Bowe,74,0
10956,2007,Sidney Rice,WR,6,4,200,0,0,4.51,2.59,1.47,4.34,7.09,39.5,119,0,2,South Carolina,12(44),12,44,Sidney,Rice,76,0
10976,2007,Ryan Smith,CB,5,10,174,0,0,4.51,0,0,0,0,0,0,11,6,Florida,32(206),32,206,Ryan,Smith,70,0
10985,2006,Chris Hawkins,CB,5,10,183,0,0,4.51,0,0,4.19,0,37,116,16,0,,,0,0,Chris,Hawkins,70,0
11054,2006,Cedric Griffin,FS,6,1,199,0,0,4.51,0,0,4.1,0,35.5,125,17,2,Texas,16(48),16,48,Cedric,Griffin,73,0
11109,2006,Terna Nande,OLB,6,1,232,0,0,4.51,0,0,4.12,0,39,124,41,5,Miami (OH),4(137),4,137,Terna,Nande,73,0
11176,2006,Wendell Mathis,RB,6,1,210,0,0,4.51,0,0,4.24,0,33,117,20,0,,,0,0,Wendell,Mathis,73,0
11272,2005,Corey Webster,CB,6,0,199,0,0,4.51,0,0,0,0,0,0,9,2,LSU,11(43),11,43,Corey,Webster,72,0
11339,2005,James Butler,FS,6,2,213,0,0,4.51,0,0,4.01,0,40.5,127,16,0,,,0,0,James,Butler,74,0
11467,2005,Alex Haynes,RB,5,10,223,0,0,4.51,0,0,0,0,32.5,0,21,0,,,0,0,Alex,Haynes,70,0
11473,2005,Vernand Morency,RB,5,10,212,0,0,4.51,0,0,4.2,0,33.5,0,19,3,Oklahoma State,9(73),9,73,Vernand,Morency,70,0
11623,2004,DeAndre Eiland,FS,6,1,202,0,0,4.51,0,0,4.28,0,35,113,17,6,South Carolina,19(184),19,184,DeAndre,Eiland,73,0
11627,2004,Jason Shivers,FS,6,1,201,0,0,4.51,0,0,0,0,36,128,19,5,Arizona State,26(158),26,158,Jason,Shivers,73,0
11735,2004,Ran Carthon,RB,6,1,215,0,0,4.51,0,0,4.22,0,34.5,112,22,0,,,0,0,Ran,Carthon,73,0
11795,2004,Triandos Luke,WR,5,11,191,0,0,4.51,0,0,4.17,0,38,124,0,6,Alabama,6(171),6,171,Triandos,Luke,71,0
11800,2004,Johnnie Morant,WR,6,4,229,34.375,9.375,4.51,2.66,1.63,4.26,7.35,41,130,0,5,Syracuse,2(134),2,134,Johnnie,Morant,76,0
12053,2003,Nate Burleson,WR,6,1,197,0,0,4.51,0,0,4.16,0,42.5,126,0,3,Nevada,7(71),7,71,Nate,Burleson,73,0
12059,2003,Ryan Hoag,WR,6,2,200,0,0,4.51,0,0,3.95,0,38,125,0,7,Gustavus Adolphus,48(262),48,262,Ryan,Hoag,74,0
12222,2002,Robert Thomas,OLB,6,1,229,0,0,4.51,0,0,4.1,0,34,116,21,1,UCLA,31(31),31,31,Robert,Thomas,73,0
12337,2002,Freddie Milons,WR,5,10,190,0,0,4.51,0,0,0,0,33.5,114,0,5,Alabama,27(162),27,162,Freddie,Milons,70,0
12356,2001,Dwight Smith,CB,5,10,212,0,0,4.51,0,0,0,0,33.5,114,15,3,Akron,22(84),22,84,Dwight,Smith,70,0
12369,2001,Michael Stone,CB,5,11,191,0,0,4.51,0,0,0,0,41,127,17,2,Memphis,23(54),23,54,Michael,Stone,71,0
12373,2001,Raymond Walls,CB,5,11,176,0,0,4.51,0,0,4.18,0,39,124,0,5,Southern Miss,21(152),21,152,Raymond,Walls,71,0
12595,2001,Justin McCareins,WR,6,2,209,0,0,4.51,0,0,3.99,0,41,129,0,4,Northern Illinois,29(124),29,124,Justin,McCareins,74,0
12597,2001,Shawn Mills,WR,6,1,180,0,0,4.51,0,0,4.15,0,34.5,116,0,0,,,0,0,Shawn,Mills,73,0
12615,2001,Will Peterson,CB,6,1,197,0,0,4.51,0,0,0,0,38.5,120,13,0,,,0,0,Will,Peterson,73,0
12621,2000,Damon Wheeler,CB,5,9,179,0,0,4.51,0,0,4.27,0,35,115,11,0,,,0,0,Damon,Wheeler,69,0
12698,2000,Brandon Jennings,FS,6,1,198,0,0,4.51,0,0,4.14,0,38,123,16,0,,,0,0,Brandon,Jennings,73,0
12886,1999,Deshone Mallard,CB,5,10,186,0,0,4.51,0,0,4.25,0,35.5,117,10,0,,,0,0,Deshone,Mallard,70,0
12888,1999,Dre Bly,CB,5,10,186,0,0,4.51,0,0,4.09,0,34.5,116,0,2,North Carolina,10(41),10,41,Dre,Bly,70,0
13147,1999,Cecil Collins,RB,5,9,209,0,0,4.51,0,0,0,0,33,117,17,5,McNeese State,1(134),1,134,Cecil,Collins,69,0
13225,1999,MarTay Jenkins,WR,6,1,203,0,0,4.51,0,0,4.18,0,39.5,118,0,6,Nebraska-Omaha,24(193),24,193,MarTay,Jenkins,73,0
13234,1999,Dee Miller,WR,6,1,199,0,0,4.51,0,0,4.31,0,33.5,0,0,6,Ohio State,27(196),27,196,Dee,Miller,73,0
14628,2014,Corey Brown,WR,5,11,178,0,0,4.51,0,0,4.22,7.16,33,116,0,0,Ohio St.,0,0,0,Corey,Brown,71,0
14660,2014,Darqueze Dennard,CB,5,11,199,0,0,4.51,0,0,0,0,0,0,15,0,Michigan St.,0,0,0,Darqueze,Dennard,71,0
14678,2014,Shaq Evans,WR,6,1,213,0,0,4.51,0,0,4.21,7.07,34.5,122,13,0,UCLA,0,0,0,Shaq,Evans,73,0
14726,2014,Josh Huff,WR,5,11,206,0,0,4.51,0,0,0,0,35.5,116,14,0,Oregon,0,0,0,Josh,Huff,71,0
14734,2014,Bennett Jackson,CB,6,0,195,0,0,4.51,0,0,4,6.75,38,128,13,0,Notre Dame,0,0,0,Bennett,Jackson,72,0
14798,2014,Keith McGill,CB,6,3,211,0,0,4.51,0,0,4.18,7.29,39,129,0,0,Utah,0,0,0,Keith,McGill,75,0
14828,2014,Kevin Pierre-Louis,OLB,6,0,232,0,0,4.51,0,0,4.02,6.92,39,128,28,0,Boston College,0,0,0,Kevin,Pierre-Louis,72,0
14843,2014,Rashaad Reynolds,CB,5,10,189,0,0,4.51,0,0,4,6.72,37.5,123,20,0,Oregon St.,0,0,0,Rashaad,Reynolds,70,0
14859,2014,Lache Seastrunk,RB,5,9,201,0,0,4.51,0,0,0,0,41.5,134,15,0,Baylor,0,0,0,Lache,Seastrunk,69,0
9121,2013,Kenjon Barner,RB,5,9,196,29.625,9.125,4.52,0,1.6,4.2,6.87,35.5,122,20,6,Oregon,14(182),14,182,Kenjon,Barner,69,0
9133,2013,D.J. Harper,RB,5,9,211,31,10.25,4.52,0,1.54,4.35,7.07,33.5,120,23,0,,,0,0,D.J.,Harper,69,0
9187,2013,Stedman Bailey,WR,5,10,193,32.75,9.875,4.52,0,1.58,4.09,6.81,34.5,117,11,3,West Virginia,30(92),30,92,Stedman,Bailey,70,0
9209,2013,DaRick Rogers,WR,6,2,217,32.75,9.5,4.52,0,1.67,4.06,6.71,39.5,132,10,0,,,0,0,DaRick,Rogers,74,0
9219,2013,Terrance Williams,WR,6,2,208,31.25,8.75,4.52,0,1.52,4.32,7.01,32.5,119,11,3,Baylor,12(74),12,74,Terrance,Williams,74,0
9311,2012,Trenton Robinson,FS,5,9,195,31.5,9.75,4.52,0,0,4.15,0,35,125,15,0,,,0,0,Trenton,Robinson,69,0
9468,2012,Sean Richardson,SS,6,2,216,0,0,4.52,0,0,4.44,7.01,38,128,22,0,,,0,0,Sean,Richardson,74,0
9516,2012,Derek Moye,WR,6,4,209,32.75,8.25,4.52,0,0,4.23,6.96,33,115,10,0,,,0,0,Derek,Moye,76,0
9628,2011,Chris Conte,FS,6,2,197,30.5,9.125,4.52,0,0,4.19,0,35.5,127,18,0,,,0,0,Chris,Conte,74,0
9744,2011,Armando Allen,RB,5,8,199,30.25,8.75,4.52,0,0,0,0,0,0,23,0,,,0,0,Armando,Allen,68,0
9839,2011,Terrance Toliver,WR,6,4,212,32,10,4.52,0,0,4.03,6.48,32,122,0,0,,,0,0,Terrance,Toliver,76,0
9849,2011,Jalil Brown,CB,6,1,204,30.75,9.875,4.52,0,0,4.25,0,35.5,116,24,4,Colorado,21(118),21,118,Jalil,Brown,73,0
9868,2010,Alterraun Verner,CB,5,10,189,31,9.125,4.52,0,0,4.12,0,32,116,11,4,UCLA,6(104),6,104,Alterraun,Verner,70,0
9869,2010,Amari Spievey,CB,5,11,195,32,9.625,4.52,0,0,0,0,35,116,0,3,Iowa,2(66),2,66,Amari,Spievey,71,0
10104,2010,Alric Arnett,WR,6,2,188,32.5,9,4.52,0,0,4.43,7.03,40,122,0,0,,,0,0,Alric,Arnett,74,0
10109,2010,Dez Bryant,WR,6,2,225,34,9.75,4.52,2.58,1.4,4.48,7.21,38,133,0,1,Oklahoma State,24(24),24,24,Dez,Bryant,74,0
10123,2010,Chris McGaha,WR,6,1,201,31.75,10.125,4.52,0,0,4.21,0,40,122,19,0,,,0,0,Chris,McGaha,73,0
10135,2010,Damian Williams,WR,6,1,197,31.75,9.25,4.52,0,0,4.24,6.79,38,118,19,3,USC,13(77),13,77,Damian,Williams,73,0
10144,2010,Jamar Wall,CB,5,10,204,31,9,4.52,0,0,0,0,0,0,15,6,Texas Tech,27(196),27,196,Jamar,Wall,70,0
10147,2010,Joe Haden,CB,5,11,193,32.75,9.5,4.52,0,0,4.34,0,35,125,18,1,Florida,7(7),7,7,Joe,Haden,71,0
10167,2009,DeAndre Wright,CB,5,11,198,0,0,4.52,0,0,4.44,0,34.5,122,17,6,New Mexico,27(200),27,200,DeAndre,Wright,71,0
10229,2009,Louis Delmas,FS,6,1,202,0,0,4.52,0,0,4.17,0,37,126,12,2,Western Michigan,1(33),1,33,Louis,Delmas,73,12
10288,2009,Aaron Curry,OLB,6,2,254,0,0,4.52,0,0,4.51,0,37,124,25,1,Wake Forest,4(4),4,4,Aaron,Curry,74,0
10368,2009,Chris Wells,RB,6,1,235,0,0,4.52,0,0,0,0,33.5,128,25,1,Ohio State,31(31),31,31,Chris,Wells,73,0
10385,2009,Shawn Nelson,TE,6,5,240,0,0,4.52,0,0,4.46,0,33,115,19,4,Southern Miss,21(121),21,121,Shawn,Nelson,77,0
10398,2009,Jarett Dillard,WR,5,10,191,30.875,8.125,4.52,0,0,4.41,7.1,42.5,129,13,5,Rice,8(144),8,144,Jarett,Dillard,70,0
10401,2009,Brian Hartline,WR,6,2,195,32,10,4.52,2.61,1.5,4.12,6.65,34.5,120,0,4,Ohio State,8(108),8,108,Brian,Hartline,74,0
10447,2008,Chevis Jackson,CB,6,1,192,0,0,4.52,0,0,4.15,0,36,125,13,3,LSU,5(68),5,68,Chevis,Jackson,73,0
10500,2008,Jonathan Hefney,FS,5,8,190,0,0,4.52,0,0,4.44,0,29,117,14,0,,,0,0,Jonathan,Hefney,68,0
10600,2008,Cory Boyd,RB,6,1,213,0,0,4.52,0,0,4.24,0,33.5,118,25,7,South Carolina,31(238),31,238,Cory,Boyd,73,0
10613,2008,Xavier Omon,RB,5,11,228,0,0,4.52,0,0,0,0,31,112,17,6,Northwest Missouri State,13(179),13,179,Xavier,Omon,71,0
10775,2007,Tanard Jackson,FS,6,1,200,0,0,4.52,0,0,4.28,0,32.5,121,12,4,Syracuse,7(106),7,106,Tanard,Jackson,73,0
10895,2007,Brian Leonard,RB,6,2,226,0,0,4.52,0,0,4.22,0,34.5,122,28,2,Rutgers,20(52),20,52,Brian,Leonard,74,0
10912,2007,Chad Nkang,SS,6,1,220,0,0,4.52,0,0,4.34,0,36.5,118,23,7,Elon,41(251),41,251,Chad,Nkang,73,0
10946,2007,Drisan James,WR,6,1,193,0,0,4.52,0,0,4.39,0,39,126,14,0,,,0,0,Drisan,James,73,0
10950,2007,Marquay McDaniel,WR,5,11,205,0,0,4.52,0,0,4.35,0,33.5,114,19,0,,,0,0,Marquay,McDaniel,71,0
10991,2006,DeMario Minter,CB,5,11,190,0,0,4.52,0,0,4.12,0,38.5,131,10,5,Georgia,19(152),19,152,DeMario,Minter,71,0
11185,2006,Darnell Bing,SS,6,2,227,0,0,4.52,0,0,4.07,0,34,0,17,4,USC,4(101),4,101,Darnell,Bing,74,0
11237,2006,Brandon Marshall,WR,6,5,229,0,0,4.52,2.71,1.6,4.31,6.96,37,120,0,4,UCF,22(119),22,119,Brandon,Marshall,77,0
11278,2005,Eric Green,CB,6,1,198,0,0,4.52,0,0,3.9,0,38,120,0,3,Virginia Tech,11(75),11,75,Eric,Green,73,0
11335,2005,O.J. Atogwe,FS,5,11,219,0,0,4.52,0,0,0,0,0,0,22,0,,,0,0,O.J.,Atogwe,71,0
11336,2005,Justin Beriault,FS,6,3,204,0,0,4.52,0,0,3.84,0,39.5,132,14,6,Ball State,34(208),34,208,Justin,Beriault,75,0
11399,2005,Derrick Johnson,OLB,6,3,242,0,0,4.52,0,0,3.93,0,37.5,120,0,1,Texas,15(15),15,15,Derrick,Johnson,75,0
11476,2005,Walter Reyes,RB,5,10,209,0,0,4.52,0,0,4.39,0,32,109,16,0,,,0,0,Walter,Reyes,70,0
11510,2005,Josh Davis,WR,6,1,191,0,0,4.52,0,0,4.24,0,37.5,118,0,0,,,0,0,Josh,Davis,73,0
11521,2005,Tony Madison,WR,6,2,214,0,0,4.52,0,0,4.31,0,39,121,0,0,,,0,0,Tony,Madison,74,0
11540,2005,Marlin Jackson,CB,6,1,198,0,0,4.52,0,0,3.96,0,36,125,23,1,Michigan,29(29),29,29,Marlin,Jackson,73,0
11692,2004,Demorrio Williams,OLB,6,1,232,0,0,4.52,0,0,4.14,0,37,125,16,4,Nebraska,5(101),5,101,Demorrio,Williams,73,0
11788,2004,Devard Darling,WR,6,1,212,32,9.625,4.52,2.68,1.59,4.27,7.39,37,129,0,3,Washington State,19(82),19,82,Devard,Darling,73,0
11892,2003,Charles Drake,FS,6,1,205,0,0,4.52,0,0,0,0,0,0,20,7,Michigan,26(240),26,240,Charles,Drake,73,0
11898,2003,Hanik Milligan,FS,6,3,201,0,0,4.52,0,0,4.18,0,36.5,130,9,6,Houston,15(188),15,188,Hanik,Milligan,75,0
12056,2003,LaTarence Dunbar,WR,5,11,196,0,0,4.52,0,0,4.35,0,34,122,0,6,TCU,23(196),23,196,LaTarence,Dunbar,71,0
12057,2003,Doug Gabriel,WR,6,2,213,0,0,4.52,0,0,4.16,0,35.5,116,0,5,UCF,32(167),32,167,Doug,Gabriel,74,0
12073,2003,Ricky Manning,CB,5,9,185,0,0,4.52,0,0,4.17,0,36.5,117,12,0,,,0,0,Ricky,Manning,69,0
12256,2002,Demontray Carter,RB,5,10,191,0,0,4.52,0,0,4.36,0,33,120,16,0,,,0,0,Demontray,Carter,70,0
12292,2002,Marquand Manuel,SS,6,1,209,0,0,4.52,0,0,0,0,0,0,18,6,Florida,9(181),9,181,Marquand,Manuel,73,0
12324,2002,Terry Charles,WR,6,3,207,0,0,4.52,2.62,1.61,4.09,7.02,36.5,122,0,5,Portland State,7(142),7,142,Terry,Charles,75,0
12546,2001,Deonce Whitaker,RB,5,6,177,0,0,4.52,0,0,0,0,36,0,23,0,,,0,0,Deonce,Whitaker,66,0
12862,2000,Muneer Moore,WR,6,2,201,0,0,4.52,0,0,4.09,0,37.5,129,0,5,Richmond,25(154),25,154,Muneer,Moore,74,0
12895,1999,Jason Craft,CB,5,10,178,0,0,4.52,0,0,4.2,0,37.5,113,14,5,Colorado State,27(160),27,160,Jason,Craft,70,0
13125,1999,Daunte Culpepper,QB,6,4,255,0,0,4.52,0,0,4.13,0,39,122,0,1,UCF,11(11),11,11,Daunte,Culpepper,76,18
14665,2014,Jonathan Dowling,SS,6,3,190,0,0,4.52,0,0,4.24,7.04,33.5,118,8,0,Western Kentucky,0,0,0,Jonathan,Dowling,75,0
14690,2014,Bennie Fowler,WR,6,1,217,0,0,4.52,0,0,4.18,7.06,36,126,0,0,Michigan St.,0,0,0,Bennie,Fowler,73,0
14704,2014,Demetri Goodson,CB,5,11,194,0,0,4.52,0,0,4.34,6.8,37,123,11,0,Baylor,0,0,0,Demetri,Goodson,71,0
14765,2014,Marqise Lee,WR,6,0,192,0,0,4.52,0,0,4.01,0,38,127,0,0,USC,0,0,0,Marqise,Lee,72,0
14870,2014,Telvin Smith,ILB,6,3,218,0,0,4.52,0,0,0,0,31.5,119,0,0,Florida St.,0,0,0,Telvin,Smith,75,0
9019,2013,Eric Reid,FS,6,1,213,33.625,10,4.53,0,1.47,4.22,6.99,40.5,134,17,1,LSU,18(18),18,18,Eric,Reid,73,0
9123,2013,Giovani Bernard,RB,5,8,202,28,9.375,4.53,0,1.53,4.12,6.91,33.5,122,19,2,North Carolina,5(37),5,37,Giovani,Bernard,68,0
9136,2013,Mike James,RB,5,10,223,31.625,9.75,4.53,0,1.58,4.62,0,35,115,28,6,Miami (FL),21(189),21,189,Mike,James,70,0
9207,2013,Quinton Patton,WR,6,0,204,32.875,9.375,4.53,0,1.56,4.01,6.91,33,118,8,4,Louisiana Tech,31(128),31,128,Quinton,Patton,72,0
9223,2013,Blidi Wreh-Wilson,CB,6,1,195,32,8.625,4.53,0,1.53,4.12,6.97,36,128,14,3,Connecticut,8(70),8,70,Blidi,Wreh-Wilson,73,0
9236,2013,Khalid Wooten,CB,5,11,210,32.75,9.125,4.53,0,1.54,4.18,6.95,33.5,117,17,6,Nevada,34(202),34,202,Khalid,Wooten,71,0
9429,2012,Edwin Baker,RB,5,8,204,29.625,8.125,4.53,0,0,4.31,7.27,35,111,20,7,Michigan State,43(250),43,250,Edwin,Baker,68,0
9442,2012,Davin Meggett,RB,5,8,211,0,0,4.53,0,0,4.32,7.14,35,118,23,0,,,0,0,Davin,Meggett,68,0
9477,2012,Ladarius Green,TE,6,6,238,34.5,10.125,4.53,0,0,4.47,7.12,34,124,16,4,Louisiana-Lafayette,15(110),15,110,Ladarius,Green,78,0
9498,2012,Jeff Fuller,WR,6,3.5,223,33.625,9.875,4.53,2.75,1.61,4.42,7.09,32,120,17,0,,,0,0,Jeff,Fuller,75.5,0
9502,2012,Junior Hemingway,WR,6,1,225,32.5,9.625,4.53,0,1.53,3.98,6.59,35,124,21,7,Michigan,31(238),31,238,Junior,Hemingway,73,0
9534,2012,Chaz Powell,CB,6,0,203,0,0,4.53,0,0,4.16,6.84,33,121,17,0,,,0,0,Chaz,Powell,72,0
9543,2012,Jamell Fleming,CB,5,11,206,31.25,9.5,4.53,0,0,3.97,6.71,34,125,23,3,Oklahoma,17(80),17,80,Jamell,Fleming,71,0
9636,2011,Robert Sands,FS,6,4,217,33.375,9.75,4.53,0,0,4.06,0,35,124,12,5,West Virginia,3(134),3,134,Robert,Sands,76,0
9694,2011,Adrian Moten,OLB,6,2,228,31.375,9.5,4.53,0,0,4.21,0,31,114,18,0,,,0,0,Adrian,Moten,74,0
9697,2011,Brian Rolle,OLB,5,10,229,31,10.375,4.53,0,0,4.26,0,33,115,28,6,Ohio State,28(193),28,193,Brian,Rolle,70,0
9731,2011,Colin Kaepernick,QB,6,5,233,33.5,9.125,4.53,0,0,4.18,6.85,32.5,115,0,2,Nevada,4(36),4,36,Colin,Kaepernick,77,0
9747,2011,Allen Bradford,RB,5,11,242,32.125,9.375,4.53,0,0,4.39,0,29,113,28,6,USC,22(187),22,187,Allen,Bradford,71,0
9757,2011,Jamie Harper,RB,5,11,233,30.375,8.875,4.53,0,0,4.39,0,36.5,120,24,4,Clemson,33(130),33,130,Jamie,Harper,71,0
9761,2011,Taiwan Jones,RB,6,0,194,29.5,8.75,4.53,0,0,0,0,0,0,13,4,Eastern Washington,28(125),28,125,Taiwan,Jones,72,0
9788,2011,Jordan Cameron,TE,6,5,254,33.5,9.75,4.53,0,0,4.03,0,37.5,119,23,4,USC,5(102),5,102,Jordan,Cameron,77,0
9814,2011,Tori Gurley,WR,6,4,216,35,9.75,4.53,0,0,4.25,7.05,33.5,118,15,0,,,0,0,Tori,Gurley,76,0
9816,2011,Dwayne Harris,WR,5,10,203,31.125,10.125,4.53,0,0,4.21,6.77,34,111,10,6,East Carolina,11(176),11,176,Dwayne,Harris,70,0
9827,2011,O.J. Murdock,WR,5,11,197,32,9,4.53,0,0,4.37,0,34.5,116,15,0,,,0,0,O.J.,Murdock,71,0
9832,2011,Greg Salas,WR,6,1,210,32,9.25,4.53,2.6,1.56,4.1,6.65,37,120,15,0,,,0,0,Greg,Salas,73,0
9840,2011,Ryan Whalen,WR,6,1,202,30,9,4.53,0,0,4.09,6.67,38.5,123,18,6,Stanford,2(167),2,167,Ryan,Whalen,73,0
9861,2011,Rashad Carmichael,CB,5,10,192,31.75,9,4.53,0,0,4.06,0,31,116,13,4,Virginia Tech,30(127),30,127,Rashad,Carmichael,70,0
9865,2011,Vance Cuff,CB,5,10,178,31.25,9.625,4.53,0,0,4.09,0,36,120,0,0,,,0,0,Vance,Cuff,70,0
10064,2010,Shawnbrey McNeal,RB,5,9,194,30.5,9.375,4.53,0,0,0,0,36,117,14,0,,,0,0,Shawnbrey,McNeal,69,0
10082,2010,Darian Stewart,SS,5,11,213,32.5,8.875,4.53,0,0,4.32,0,37,122,12,0,,,0,0,Darian,Stewart,71,0
10093,2010,Jimmy Graham,TE,6,6,260,35,10.625,4.53,0,0,4.45,0,38.5,120,0,3,Miami (FL),31(95),31,95,Jimmy,Graham,78,0
10110,2010,Riley Cooper,WR,6,4,222,32.625,10.375,4.53,0,0,0,0,33,114,0,5,Florida,28(159),28,159,Riley,Cooper,76,0
10122,2010,Dexter McCluster,WR,5,9,172,29.25,8.375,4.53,0,0,4.06,0,37.5,118,20,2,Mississippi,4(36),4,36,Dexter,McCluster,69,18
